Close
2.992857
3.059286
3.0375
3.0525
3.306071
3.464286
3.421429
3.379286
3.467857
3.391071
3.181071
3.160714
3.099643
3.060714
3.096429
3.080357
3.049286
3.069286
3.055357
3.061786
3.026429
3.026786
2.997857
3.005357
3.076786
3.077857
2.973929
3.031429
3.025
3.046429
3.043214
3.029643
3.067857
3.185714
3.196786
3.181071
3.161071
2.9975
3.021786
3.109286
3.050357
3.082857
3.149643
3.132857
3.142857
3.141786
3.209643
3.157143
3.214286
3.198929
3.199643
3.254643
3.267143
3.3525
3.355714
3.34
3.423214
3.409286
3.33
3.348214
3.318214
3.344643
3.375
3.366786
3.381429
3.344643
3.366071
3.306786
3.2925
3.222857
3.265357
3.226786
3.228571
3.223929
3.248929
3.339643
3.33
3.405357
3.53
3.568571
3.564286
3.5525
3.585357
3.585714
3.600357
3.711429
3.752143
3.817143
3.833571
3.883571
3.905714
3.84
3.833571
3.908571
3.929286
3.999286
4.055
4.031786
3.953214
4.057857
4.083929
4.241786
4.328214
4.228571
4.333214
4.381071
4.415714
4.431071
4.446071
4.2925
4.299286
4.196429
4.241071
4.303571
4.4675
4.416429
4.341071
4.425
4.392857
4.369286
4.273214
4.353214
4.305714
4.358571
4.330714
4.541786
4.741071
4.725
4.654643
4.726786
4.728214
4.788214
4.918929
4.932143
4.961071
4.932857
5
5.133929
5.132143
4.8175
4.902143
5.214286
5.1375
5.051071
4.705714
4.821429
4.874643
4.708929
4.830357
4.8225
4.786071
4.513929
4.464286
4.563929
4.429643
4.282143
4.180357
4.359286
4.365
4.556071
4.7325
4.681071
4.832143
4.723214
4.529286
4.788571
4.866071
4.945714
5.148571
4.884286
4.821786
4.706071
4.8825
4.838929
4.8875
4.9
4.9575
4.943214
5.032857
5.0275
5.011071
5.148214
5.295714
5.470714
5.456071
5.517857
5.481071
5.583571
5.658929
5.64
5.58
5.766071
5.996786
5.995
5.956786
5.793929
5.973214
5.963571
6.056429
6.169643
6.196429
6.086429
6.227143
6.648571
6.640357
6.527857
6.596429
6.610357
6.678571
6.783929
6.694286
6.709643
6.649286
6.849643
6.653571
6.266786
5.906071
5.491429
6.07
5.9325
5.867857
5.9425
5.855357
6.030357
6.016429
6.126429
6.162143
6.243214
6.436429
6.581786
6.507857
6.387857
6.421786
6.625
6.783929
6.939286
6.936071
6.733571
6.816429
6.851071
6.799643
6.585714
6.535
6.54
6.686071
6.925357
7.1
7.105357
7.091786
7.136786
7.074286
6.958571
6.961786
6.430357
6.344286
6.116071
6.407143
6.357857
6.1675
6.385
6.037143
5.701429
5.746071
5.762857
5.558571
4.966786
4.842857
4.643214
4.643214
4.697857
4.720714
4.834286
4.776786
4.701786
4.62
4.357143
4.33
4.481429
4.623214
4.459286
4.621429
4.552143
4.451071
4.363571
4.422143
4.340714
4.266429
4.276429
4.255357
4.391429
4.639643
4.465
4.3475
4.450714
4.446071
4.318929
4.366071
4.274643
4.548214
4.501071
4.569286
4.521786
4.526071
4.743571
4.631071
4.759643
4.983214
5.035
5.180714
5.008929
5.1075
5.125
5.340357
5.2675
5.414643
5.467143
5.5675
5.458571
5.408571
5.519643
5.255
5.277857
5.299286
5.489286
5.5175
5.751429
6.005714
5.721429
5.8175
6.033571
6.061786
6.151429
6.251786
6.2125
6.428571
6.462143
6.5975
6.666429
6.521071
6.609286
6.551786
6.72
6.784286
6.652143
6.776071
6.700714
6.557143
6.639286
6.363929
6.323214
6.470357
6.658214
6.678929
6.6675
6.741071
6.646429
6.620357
6.613929
6.765357
6.63
6.486071
6.63
6.4575
6.187857
6.156071
6.315714
6.479643
6.383929
6.460714
6.259643
6.184286
6.1875
6.335357
6.009286
6.074643
5.98
6.238571
6.006429
6.075714
6.255714
6.4125
6.223214
6.308214
6.163571
6.21
6.058571
6.171786
6.136071
5.898214
5.938929
5.786429
5.937857
5.679643
5.79
5.514286
5.61
5.71
5.676786
5.595
5.4725
5.737143
5.863929
5.841786
6.055357
6.198571
6.311786
6.403571
6.404286
6.276429
6.263929
6.1975
6.28
6.224643
6.313929
6.1625
6.201429
6.238214
6.205
6.054643
5.935357
5.962857
5.757857
5.720714
5.64
5.417143
5.414643
5.451786
5.319286
5.012857
4.995714
4.565357
4.788929
5.0325
4.680357
4.53
4.596786
4.711786
4.58
3.759286
4.059286
3.897143
3.575
3.466786
3.505
3.184286
3.206786
3.169286
3.457143
3.937857
3.717143
3.498214
3.638929
3.478571
3.515714
3.2675
3.459643
3.508214
3.442143
3.288929
3.568214
3.733929
3.965714
3.8425
3.82
3.963929
3.689286
3.539286
3.508571
3.424286
3.384643
3.218571
3.444286
3.222857
3.147857
3.211071
3.081786
2.874643
2.949286
3.319643
3.242857
3.392857
3.309643
3.176071
3.3025
3.425
3.264643
3.357143
3.561429
3.573571
3.5075
3.392857
3.509643
3.383929
3.408214
3.184286
3.193929
3.214286
3.062143
3.085
3.037143
3.064643
3.093214
3.081786
3.048214
3.241071
3.377857
3.322143
3.250357
3.310714
3.235
3.166429
3.1325
3.0475
2.977857
2.940357
2.792857
2.958214
3.155714
3.155714
3.201429
3.240357
3.364286
3.321429
3.218929
3.268214
3.320714
3.341071
3.445
3.561429
3.661071
3.493929
3.457857
3.545357
3.541429
3.376071
3.370357
3.237143
3.257143
3.105357
3.223214
3.255714
3.185357
3.189643
3.140714
3.156071
3.256071
3.172857
3.046429
2.968214
3.165357
3.31
3.441071
3.426071
3.407857
3.559286
3.625714
3.629286
3.628214
3.845
3.803571
3.803214
3.923929
3.816071
3.731786
3.754286
3.881786
4.025357
4.1425
4.230357
4.107143
4.154286
4.270357
4.293571
4.225357
4.201429
4.3375
4.407857
4.303571
4.348571
4.339643
4.478571
4.425
4.454643
4.425
4.469286
4.493929
4.544286
4.716786
4.739643
4.732143
4.609286
4.613929
4.6275
4.443571
4.2675
4.391071
4.372143
4.523214
4.551786
4.495357
4.435
4.375
4.670714
4.751786
4.823929
4.850357
4.976786
4.981786
5.033929
5.133571
5.166786
5.1375
5.097143
5.008929
4.998214
4.891786
4.860357
4.869643
4.842143
4.852857
4.981429
4.906071
4.786071
4.865
4.995
5.087143
5.070357
5.086786
5.101071
5.000714
4.950357
4.835714
4.900714
4.87
4.947143
5.083571
5.081071
5.245714
5.268571
5.419643
5.461071
5.411071
5.597857
5.636429
5.713929
5.717857
5.714286
5.715357
5.813929
5.835357
5.943929
5.9125
5.896786
5.853929
5.911071
5.882857
5.815357
5.903929
6.015
5.956429
5.699643
5.857143
5.878571
5.940357
6.043571
6.037857
6.05
5.978929
6.051786
6.073214
6.0075
5.903571
5.899286
5.948214
6.0825
6.176071
6.112143
6.162857
6.148571
6.204286
6.255714
6.495357
6.591071
6.607857
6.572143
6.588571
6.625
6.565
6.513214
6.648214
6.620714
6.619643
6.459286
6.603571
6.643571
6.786071
6.794643
6.759643
6.8025
6.814643
6.786429
6.831786
6.805714
6.716071
6.780714
7.098571
7.318571
7.328571
7.283571
7.231429
7.048929
6.871429
7.0125
6.732143
6.761071
6.741071
6.814643
6.929643
6.940714
7.195
7.249286
7.258929
7.213929
7.301786
7.379643
7.392857
7.355714
7.161071
7.14
7.352857
7.301429
7.2925
7.163929
7.139643
7.034643
7.008214
7.017143
6.904286
6.748214
6.781071
7.064286
7.015357
6.9525
7.035
6.934643
6.965357
6.852143
6.979643
7.079643
7.155714
7.217857
7.465714
7.5575
7.467857
7.558571
7.526071
7.643214
7.656429
7.534643
7.520714
7.570714
7.503929
7.418571
7.523214
7.479643
7.354643
7.68
7.561786
7.431071
7.0625
7.2525
7.355
7.424286
7.1175
6.859286
6.954643
6.995
7.115357
6.858929
6.980714
6.932857
7.006786
6.968571
7.095357
7.156429
7.264286
7.233929
7.2475
7.2025
7.157857
7.037857
7.166429
7.214286
7.307857
7.463929
7.458929
7.476071
7.525357
7.819643
7.824286
7.965
8.03
8.053571
8.092857
7.994286
8.016071
8.004286
8.023214
7.9375
8.026786
8.155714
8.191786
8.094643
8.246429
8.299643
8.423214
8.392857
8.4275
8.5175
8.555
8.592857
8.569643
8.635357
8.653214
8.658214
8.774643
8.89
8.835714
8.823929
8.735357
9.257857
9.516786
9.6725
9.625
9.358571
9.342857
9.594286
9.324643
9.5125
9.238571
9.1425
8.794643
8.423571
9.071071
9.161429
9.360357
9.227143
9.065
9.079286
9.012857
8.869286
8.491429
8.654286
8.812857
8.757857
8.718214
9.048214
9.174286
9.315357
9.426786
9.397143
9.141429
8.962143
8.904643
8.685714
8.946786
9.053929
9.081429
9.274643
9.544643
9.709643
9.788214
9.648929
9.780357
9.6775
9.607143
9.525
9.582143
9.148929
8.983214
8.874286
8.819286
8.879643
9.238214
9.2175
9.272143
9.188929
8.992857
9.026071
8.980357
8.925
8.770714
8.996071
9.08
9.250714
9.283571
9.26
9.431429
9.32
9.218214
9.1875
9.351786
9.354643
9.392143
9.346429
9.288929
9.348214
9.264643
8.935357
8.9925
8.896429
8.844286
8.998929
9.038214
8.924286
8.915714
8.778571
8.568929
8.674643
8.581429
8.629286
8.660714
8.682143
8.940357
9.006071
9.241786
9.2075
9.39
9.395357
9.4075
9.537143
9.573571
9.650714
9.8775
9.834643
10.115357
10.134643
10.276786
10.318571
10.44
10.398571
10.245
10.263214
10.133929
10.09
9.951429
10.319286
10.328214
10.329286
10.5025
10.548571
10.662143
10.719286
10.796786
11.240714
11.357143
11.053214
11.090357
11.054286
10.981071
11.03
11.001786
10.993929
10.901429
10.749286
10.863571
11.048571
11.171429
11.366786
11.326071
11.379286
11.288571
11.358214
11.308929
11.001071
10.965714
10.771071
10.732143
11.015357
10.954643
11.191429
11.026071
11.242857
11.25
11.316786
11.1125
11.3
11.3625
11.337143
11.433929
11.364643
11.464643
11.42
11.448571
11.488214
11.438929
11.441429
11.473214
11.450357
11.5075
11.578571
11.612857
11.557143
11.595714
11.623929
11.6175
11.559286
11.52
11.770357
11.831786
11.928571
11.918929
12.004286
12.230357
12.201429
12.300714
12.345714
12.445714
12.166071
12.101429
11.881429
11.668571
12.051786
12.192857
12.280357
12.2575
12.003571
12.118571
12.3225
12.297143
12.265714
12.375
12.567143
12.685714
12.791429
12.662143
12.744643
12.827857
12.853571
12.968929
12.796429
12.52
12.093214
12.236429
12.245714
12.434286
12.614643
12.475357
12.575714
12.841429
12.857143
12.691429
12.705714
12.588214
12.381071
12.571071
12.627143
12.336786
11.786071
11.951429
11.809643
12.117857
12.185714
12.113929
12.320357
12.555
12.515714
12.534286
12.451071
12.446786
12.305714
12.185357
12.103214
12.072857
12.074286
11.966429
11.814286
11.871429
12.004643
11.872143
11.695
11.851786
12.066429
12.228929
12.525
12.6075
12.515
12.505357
12.383929
12.504643
12.367143
12.435714
12.484643
12.383929
12.380714
12.414286
12.480357
12.401071
12.3775
12.160714
11.903571
12.005
12.138214
12.161786
11.972143
11.942857
11.863929
12.027857
11.964286
12.050357
12.4225
12.339643
12.360714
12.265714
12.072857
11.858571
11.865714
11.838929
11.639286
11.664286
11.872857
11.669643
11.612857
11.437857
11.261429
11.617857
11.521786
11.829643
11.655357
11.858571
11.973571
11.93
11.988214
12.259286
12.479643
12.562857
12.757143
12.846786
12.642857
12.633929
12.786429
12.7775
13.032857
13.35
13.458929
13.817857
13.831786
14.046429
14.232143
14.4075
14.021071
13.993571
13.945714
14.169643
13.889643
14.020357
13.4775
13.343571
12.614643
13.3575
12.988929
13.346429
13.463929
13.693214
13.588571
13.587143
13.073214
12.715357
12.73
13.342857
13.435
13.347143
13.699286
13.9275
13.928214
13.743929
13.608214
13.358929
13.562143
13.711786
13.719286
13.481429
13.569286
13.736429
13.903571
14.034286
14.303571
14.701071
14.766071
14.719286
14.350714
14.439286
14.398929
14.259286
14.178929
13.948929
13.618571
13.378571
13.303571
13.508929
13.4775
13.207143
13.886071
14.296071
14.363929
14.586786
15.071429
14.999643
15.08
14.236429
14.118214
14.031071
14.491786
14.206071
14.307143
14.453214
14.4625
14.456429
14.161071
14.193214
14.395357
14.294286
14.276071
14.508214
14.117143
13.757857
13.736429
13.545
13.886786
13.741786
13.478929
13.390714
13.178929
13.446786
13.106786
12.984643
13.432857
13.328571
13.65
13.854643
